Map,Player,Team,Agent,Overall VLR Rating,Overall ACS,Overall Kills,Overall Deaths,Overall Assists,Overall +/-,Overall KAST,Overall ADR,Overall HS%,Overall First Kills,Overall First Deaths,Overall First Blood +/-,Attack VLR Rating,Attack ACS,Attack Kills,Attack Deaths,Attack Assists,Attack +/-,Attack KAST,Attack ADR,Attack HS%,Attack First Kills,Attack First Deaths,Attack First Blood +/-,Defense VLR Rating,Defense ACS,Defense Kills,Defense Deaths,Defense Assists,Defense +/-,Defense KAST,Defense ADR,Defense HS%,Defense First Kills,Defense First Deaths,Defense First Blood +/-,Map Result,Rounds Won,Rounds Lost,Total Rounds,Attack Rounds Won,Attack Rounds Lost,Total Attack Rounds,Defense Rounds Won,Defense Rounds Lost,Total Defense Rounds,Attack Half Rounds Won,Attack Half Rounds Lost,Total Attack Half Rounds,Defense Half Rounds Won,Defense Half Rounds Lost,Total Defense Half Rounds,Overtime Attack Rounds Won,Overtime Attack Rounds Lost,Total Overtime Attack Rounds,Overtime Defense Rounds Won,Overtime Defense Rounds Lost,Total Overtime Defense Rounds,Overtime Rounds Won,Overtime Rounds Lost,Total Overtime Rounds
Ascent,brawk,NRG,sova,1.68,306,16,7,5,9,80%,240,28%,2,0,2,2.8,489,5,1,3,4,100%,374,60%,1,0,1,1.4,261,11,6,2,5,75%,206,22%,1,0,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Ascent,mada,NRG,jett,1.41,243,14,7,1,7,93%,150,23%,6,0,6,0.51,62,1,2,1,-1,67%,37,0%,0,0,0,1.63,289,13,5,0,8,100%,178,28%,6,0,6,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Ascent,Ethan,NRG,kayo,1.38,214,13,7,5,6,93%,134,25%,0,1,-1,2.5,411,5,1,1,4,100%,274,40%,0,0,0,1.1,166,8,6,4,2,92%,99,18%,0,1,-1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Ascent,s0m,NRG,omen,1.28,234,15,8,1,7,80%,132,15%,2,1,1,1.03,224,3,2,0,1,100%,107,50%,1,0,1,1.34,237,12,6,1,6,75%,138,11%,1,1,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Ascent,skuba,NRG,vyse,1.13,169,9,7,4,2,80%,135,23%,1,2,-1,0.42,69,1,2,1,-1,67%,58,0%,0,1,-1,1.31,194,8,5,3,3,83%,155,25%,1,1,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Ascent,Okeanos,LEV,omen,0.98,226,12,13,4,-1,67%,151,44%,0,0,0,1.02,234,10,10,1,0,58%,161,50%,0,0,0,0.8,198,2,3,3,-1,100%,113,29%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Ascent,tex,LEV,chamber,0.59,117,7,13,0,-6,47%,81,36%,0,2,-2,0.62,122,6,10,0,-4,50%,74,25%,0,1,-1,0.49,98,1,3,0,-2,33%,105,67%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Ascent,Sato,LEV,yoru,0.53,189,9,14,2,-5,67%,120,35%,3,4,-1,0.47,179,7,11,1,-4,67%,117,37%,3,4,-1,0.76,232,2,3,1,-1,67%,135,29%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Ascent,C0M,LEV,sova,0.52,119,5,14,5,-9,60%,77,13%,0,2,-2,0.43,101,3,11,3,-8,58%,68,7%,0,2,-2,0.88,194,2,3,2,-1,67%,114,20%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Ascent,kiNgg,LEV,vyse,0.32,81,3,13,3,-10,33%,58,26%,1,3,-2,0.32,61,2,10,2,-8,33%,44,18%,0,2,-2,0.32,162,1,3,1,-2,33%,112,38%,1,1,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Icebox,Ethan,NRG,harbor,1.75,255,14,5,11,9,93%,159,13%,2,1,1,2.14,276,3,0,2,3,100%,133,11%,1,0,1,1.65,251,11,5,9,6,92%,165,14%,1,1,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Icebox,brawk,NRG,sova,1.69,303,17,6,9,11,93%,203,16%,0,0,0,2.64,351,4,0,4,4,100%,254,33%,0,0,0,1.45,292,13,6,5,7,92%,190,10%,0,0,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Icebox,mada,NRG,jett,1.49,226,15,6,0,9,93%,140,20%,4,1,3,1.37,242,3,1,0,2,100%,132,13%,1,0,1,1.52,223,12,5,0,7,92%,142,25%,3,1,2,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Icebox,s0m,NRG,killjoy,1.18,244,14,8,3,6,87%,158,26%,3,1,2,1.35,249,3,1,0,2,67%,183,57%,0,1,-1,1.13,243,11,7,3,4,92%,152,18%,3,0,3,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Icebox,skuba,NRG,viper,1.18,237,13,11,7,2,100%,154,17%,2,1,1,0.93,165,2,2,1,0,100%,67,0%,0,0,0,1.24,256,11,9,6,2,100%,175,19%,2,1,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Icebox,kiNgg,LEV,viper,0.73,173,8,14,1,-6,53%,133,29%,1,2,-1,0.87,205,8,11,1,-3,67%,154,34%,1,2,-1,0.2,48,0,3,0,-3,0%,48,0%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Icebox,C0M,LEV,sova,0.69,158,8,14,1,-6,67%,107,57%,0,0,0,0.68,145,6,11,1,-5,75%,91,60%,0,0,0,0.71,210,2,3,0,-1,33%,173,50%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Icebox,Okeanos,LEV,harbor,0.54,149,8,15,3,-7,60%,91,64%,0,1,-1,0.73,187,8,12,3,-4,75%,114,64%,0,0,0,0.01,0,0,3,0,-3,0%,0,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Icebox,Sato,LEV,jett,0.35,140,7,15,1,-8,53%,81,38%,2,5,-3,0.27,132,5,12,1,-7,50%,78,55%,1,5,-4,0.69,173,2,3,0,-1,67%,96,20%,1,0,1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Icebox,tex,LEV,killjoy,0.28,103,5,15,2,-10,53%,69,22%,1,3,-2,0.39,130,5,12,2,-7,67%,86,22%,1,2,-1,0.02,0,0,3,0,-3,0%,0,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Haven,OXY,C9,jett,1.19,229,19,14,1,5,82%,123,27%,5,4,1,1.49,311,14,8,0,6,92%,164,27%,3,2,1,0.82,133,5,6,1,-1,70%,75,25%,2,2,0,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Haven,v1c,C9,omen,1.14,197,15,14,12,1,73%,131,24%,2,0,2,1.1,196,7,7,9,0,83%,136,17%,1,0,1,1.2,201,8,7,3,1,60%,125,38%,1,0,1,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Haven,mitch,C9,skye,1.1,224,17,15,10,2,82%,147,16%,1,0,1,1.42,279,13,7,6,6,92%,170,14%,1,0,1,0.71,159,4,8,4,-4,70%,119,24%,0,0,0,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Haven,Xeppaa,C9,killjoy,1.02,243,18,17,5,1,73%,156,18%,2,2,0,0.69,176,7,9,0,-2,75%,123,19%,2,1,1,1.42,326,11,8,5,3,70%,196,17%,0,1,-1,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Haven,neT,C9,viper,0.52,103,7,15,7,-8,77%,77,18%,1,5,-4,0.38,80,2,8,5,-6,92%,58,7%,0,2,-2,0.68,130,5,7,2,-2,60%,101,29%,1,3,-2,Win,13,9,22,5,5,10,8,4,12,5,5,10,8,4,12,0,0,0,0,0,0,0,0,0
Haven,eeiu,100T,sova,1.41,267,20,15,7,5,73%,199,49%,0,0,0,0.87,164,6,7,4,-1,70%,117,56%,0,0,0,1.86,354,14,8,3,6,75%,268,47%,0,0,0,Loss,9,13,22,5,5,10,4,8,12,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0
Haven,zander,100T,omen,1.12,213,16,15,10,1,73%,128,24%,5,1,4,1.62,303,10,6,6,4,90%,176,27%,4,0,4,0.71,139,6,9,4,-3,58%,87,19%,1,1,0,Loss,9,13,22,5,5,10,4,8,12,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0
Haven,Cryocells,100T,yoru,1.03,198,14,14,9,0,82%,138,32%,1,2,-1,1.15,223,8,6,3,2,80%,147,38%,1,0,1,0.92,178,6,8,6,-2,83%,131,26%,0,2,-2,Loss,9,13,22,5,5,10,4,8,12,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0
Haven,Asuna,100T,neon,0.94,172,14,14,1,0,77%,101,31%,4,4,0,0.55,86,3,6,1,-3,70%,56,20%,0,3,-3,1.26,244,11,8,0,3,83%,139,34%,4,1,3,Loss,9,13,22,5,5,10,4,8,12,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0
Haven,Kess,100T,cypher,0.56,122,11,18,2,-7,45%,83,28%,1,4,-3,0.95,198,9,8,1,1,50%,125,44%,1,1,0,0.23,60,2,10,1,-8,42%,49,13%,0,3,-3,Loss,9,13,22,5,5,10,4,8,12,5,5,10,4,8,12,0,0,0,0,0,0,0,0,0
Icebox,OXY,C9,raze,1.39,293,27,18,3,9,85%,199,27%,3,1,2,1.42,305,15,9,2,6,77%,200,35%,0,1,-1,1.36,281,12,9,1,3,92%,197,21%,3,0,3,Win,14,12,26,5,8,13,9,4,13,4,8,12,8,4,12,1,0,1,1,0,1,2,0,2
Icebox,neT,C9,viper,1.15,256,22,21,8,1,77%,159,36%,3,1,2,0.99,231,9,11,3,-2,62%,134,33%,0,1,-1,1.3,283,13,10,5,3,92%,185,39%,3,0,3,Win,14,12,26,5,8,13,9,4,13,4,8,12,8,4,12,1,0,1,1,0,1,2,0,2
Icebox,v1c,C9,iso,0.98,223,21,19,4,2,77%,153,25%,4,8,-4,0.55,158,7,11,1,-4,62%,109,15%,2,6,-4,1.4,288,14,8,3,6,92%,196,32%,2,2,0,Win,14,12,26,5,8,13,9,4,13,4,8,12,8,4,12,1,0,1,1,0,1,2,0,2
Icebox,mitch,C9,sova,0.82,155,14,18,6,-4,73%,112,33%,0,3,-3,0.51,94,4,9,3,-5,69%,66,38%,0,2,-2,1.13,218,10,9,3,1,77%,158,32%,0,1,-1,Win,14,12,26,5,8,13,9,4,13,4,8,12,8,4,12,1,0,1,1,0,1,2,0,2
Icebox,Xeppaa,C9,killjoy,0.69,142,11,20,6,-9,69%,122,23%,1,2,-1,0.74,170,6,11,4,-5,69%,139,24%,0,1,-1,0.64,116,5,9,2,-4,69%,105,21%,1,1,0,Win,14,12,26,5,8,13,9,4,13,4,8,12,8,4,12,1,0,1,1,0,1,2,0,2
Icebox,Cryocells,100T,jett,1.59,362,35,20,2,15,88%,229,44%,8,4,4,1.17,263,14,11,1,3,77%,159,37%,1,4,-3,2.02,462,21,9,1,12,100%,299,48%,7,0,7,Loss,12,14,26,4,9,13,8,5,13,4,8,12,8,4,12,0,1,1,0,1,1,0,2,2
Icebox,eeiu,100T,sova,0.94,185,15,18,13,-3,58%,119,33%,2,0,2,1.33,291,14,10,4,4,69%,177,33%,1,0,1,0.54,80,1,8,9,-7,46%,61,33%,1,0,1,Loss,12,14,26,4,9,13,8,5,13,4,8,12,8,4,12,0,1,1,0,1,1,0,2,2
Icebox,Asuna,100T,sage,0.92,140,13,16,11,-3,65%,101,24%,1,1,0,0.86,141,7,10,0,-3,54%,109,29%,1,0,1,0.98,141,6,6,11,0,77%,94,19%,0,1,-1,Loss,12,14,26,4,9,13,8,5,13,4,8,12,8,4,12,0,1,1,0,1,1,0,2,2
Icebox,zander,100T,viper,0.79,201,19,21,2,-2,58%,133,33%,2,5,-3,0.19,72,3,12,2,-9,46%,52,21%,0,4,-4,1.38,332,16,9,0,7,69%,214,37%,2,1,1,Loss,12,14,26,4,9,13,8,5,13,4,8,12,8,4,12,0,1,1,0,1,1,0,2,2
Icebox,Kess,100T,killjoy,0.78,169,13,20,9,-7,65%,130,19%,2,1,1,0.63,166,6,12,5,-6,69%,132,14%,1,1,0,0.92,174,7,8,4,-1,62%,127,23%,1,0,1,Loss,12,14,26,4,9,13,8,5,13,4,8,12,8,4,12,0,1,1,0,1,1,0,2,2
Bind,bang,SEN,viper,1.17,230,17,14,4,3,76%,141,40%,2,0,2,1.58,350,16,9,2,7,75%,201,44%,2,0,2,0.62,71,1,5,2,-4,78%,60,17%,0,0,0,Loss,8,13,21,5,7,12,3,6,9,5,7,12,3,6,9,0,0,0,0,0,0,0,0,0
Bind,zekken,SEN,raze,0.82,210,13,17,4,-4,57%,144,19%,3,3,0,1.01,236,8,9,2,-1,67%,170,18%,2,0,2,0.56,176,5,8,2,-3,44%,110,20%,1,3,-2,Loss,8,13,21,5,7,12,3,6,9,5,7,12,3,6,9,0,0,0,0,0,0,0,0,0
Bind,Zellsis,SEN,brimstone,0.81,135,10,15,7,-5,62%,88,16%,0,1,-1,0.73,123,5,9,4,-4,67%,77,19%,0,1,-1,0.92,153,5,6,3,-1,56%,103,13%,0,0,0,Loss,8,13,21,5,7,12,3,6,9,5,7,12,3,6,9,0,0,0,0,0,0,0,0,0
Bind,N4RRATE,SEN,yoru,0.8,202,14,16,3,-2,67%,115,26%,6,5,1,0.43,142,6,10,1,-4,50%,84,27%,2,4,-2,1.29,284,8,6,2,2,89%,156,24%,4,1,3,Loss,8,13,21,5,7,12,3,6,9,5,7,12,3,6,9,0,0,0,0,0,0,0,0,0
Bind,johnqt,SEN,fade,0.77,122,8,12,10,-4,81%,71,14%,0,1,-1,0.55,84,3,8,6,-5,75%,55,24%,0,1,-1,1.06,174,5,4,4,1,89%,92,6%,0,0,0,Loss,8,13,21,5,7,12,3,6,9,5,7,12,3,6,9,0,0,0,0,0,0,0,0,0
Bind,valyn,G2,brimstone,1.21,195,15,11,7,4,86%,131,30%,1,2,-1,0.93,156,5,5,2,0,78%,98,12%,0,0,0,1.41,226,10,6,5,4,92%,155,41%,1,2,-1,Win,13,8,21,6,3,9,7,5,12,6,3,9,7,5,12,0,0,0,0,0,0,0,0,0
Bind,JonahP,G2,fade,1.17,186,14,9,10,5,81%,107,29%,1,1,0,0.48,44,1,4,2,-3,67%,28,25%,0,1,-1,1.69,293,13,5,8,8,92%,167,29%,1,0,1,Win,13,8,21,6,3,9,7,5,12,6,3,9,7,5,12,0,0,0,0,0,0,0,0,0
Bind,leaf,G2,deadlock,1.15,243,16,14,8,2,76%,162,30%,3,2,1,1.09,239,7,6,1,1,78%,175,30%,2,1,1,1.2,246,9,8,7,1,75%,153,30%,1,1,0,Win,13,8,21,6,3,9,7,5,12,6,3,9,7,5,12,0,0,0,0,0,0,0,0,0
Bind,jawgemo,G2,yoru,1.11,227,18,14,5,4,81%,132,19%,3,3,0,1.77,333,11,4,1,7,89%,180,16%,1,2,-1,0.62,150,7,10,4,-3,75%,97,27%,2,1,1,Win,13,8,21,6,3,9,7,5,12,6,3,9,7,5,12,0,0,0,0,0,0,0,0,0
Bind,trent,G2,tejo,0.79,144,11,14,6,-3,62%,97,24%,2,3,-1,0.84,154,5,5,3,0,67%,87,16%,1,1,0,0.75,137,6,9,3,-3,58%,105,35%,1,2,-1,Win,13,8,21,6,3,9,7,5,12,6,3,9,7,5,12,0,0,0,0,0,0,0,0,0
Sunset,johnqt,SEN,cypher,1.28,236,20,16,4,4,73%,163,35%,4,0,4,1.02,157,7,6,3,1,80%,112,27%,0,0,0,1.5,303,13,10,1,3,67%,205,41%,4,0,4,Loss,9,13,22,6,4,10,3,9,12,6,4,10,3,9,12,0,0,0,0,0,0,0,0,0
Sunset,Zellsis,SEN,breach,1.19,253,18,16,14,2,91%,169,27%,0,1,-1,1.67,336,13,6,4,7,100%,209,48%,0,0,0,0.78,184,5,10,10,-5,83%,136,12%,0,1,-1,Loss,9,13,22,6,4,10,3,9,12,6,4,10,3,9,12,0,0,0,0,0,0,0,0,0
Sunset,bang,SEN,omen,1.11,185,15,14,6,1,68%,122,39%,1,0,1,1.1,183,6,6,5,0,70%,124,58%,0,0,0,1.12,188,9,8,1,1,67%,120,31%,1,0,1,Loss,9,13,22,6,4,10,3,9,12,6,4,10,3,9,12,0,0,0,0,0,0,0,0,0
Sunset,N4RRATE,SEN,fade,0.97,230,16,18,10,-2,77%,146,14%,5,3,2,1.16,277,9,8,5,1,80%,174,18%,3,2,1,0.82,192,7,10,5,-3,75%,122,10%,2,1,1,Loss,9,13,22,6,4,10,3,9,12,6,4,10,3,9,12,0,0,0,0,0,0,0,0,0
Sunset,zekken,SEN,neon,0.59,178,12,19,10,-7,68%,122,21%,4,4,0,0.69,198,7,8,3,-1,70%,126,24%,2,3,-1,0.5,163,5,11,7,-6,67%,120,18%,2,1,1,Loss,9,13,22,6,4,10,3,9,12,6,4,10,3,9,12,0,0,0,0,0,0,0,0,0
Sunset,leaf,G2,chamber,1.3,239,19,15,3,4,73%,159,19%,1,2,-1,1.85,325,15,7,1,8,83%,213,29%,1,1,0,0.65,137,4,8,2,-4,60%,95,5%,0,1,-1,Win,13,9,22,9,3,12,4,6,10,9,3,12,4,6,10,0,0,0,0,0,0,0,0,0
Sunset,trent,G2,fade,1.17,222,15,15,16,0,82%,150,35%,0,0,0,1.29,236,9,8,8,1,92%,161,38%,0,0,0,1.03,207,6,7,8,-1,70%,137,31%,0,0,0,Win,13,9,22,9,3,12,4,6,10,9,3,12,4,6,10,0,0,0,0,0,0,0,0,0
Sunset,JonahP,G2,sage,1.01,195,16,15,4,1,68%,126,22%,1,2,-1,1.05,191,9,7,3,2,67%,109,16%,1,2,-1,0.95,201,7,8,1,-1,70%,147,30%,0,0,0,Win,13,9,22,9,3,12,4,6,10,9,3,12,4,6,10,0,0,0,0,0,0,0,0,0
Sunset,jawgemo,G2,neon,0.92,254,20,18,2,2,64%,143,15%,4,7,-3,0.75,237,10,9,1,1,58%,151,19%,0,5,-5,1.12,275,10,9,1,1,70%,135,10%,4,2,2,Win,13,9,22,9,3,12,4,6,10,9,3,12,4,6,10,0,0,0,0,0,0,0,0,0
Sunset,valyn,G2,omen,0.69,160,13,18,8,-5,73%,99,32%,2,3,-1,0.66,124,6,8,3,-2,67%,77,33%,1,1,0,0.72,205,7,10,5,-3,80%,125,32%,1,2,-1,Win,13,9,22,9,3,12,4,6,10,9,3,12,4,6,10,0,0,0,0,0,0,0,0,0
Haven,s0m,NRG,viper,1.26,241,19,16,10,3,65%,176,34%,1,2,-1,1.25,243,11,9,2,2,58%,164,33%,0,0,0,1.27,240,8,7,8,1,73%,190,37%,1,2,-1,Loss,10,13,23,4,8,12,6,5,11,4,8,12,6,5,11,0,0,0,0,0,0,0,0,0
Haven,skuba,NRG,killjoy,1.1,200,17,16,0,1,74%,136,36%,1,1,0,0.5,97,4,9,0,-5,58%,71,29%,0,1,-1,1.76,314,13,7,0,6,91%,207,40%,1,0,1,Loss,10,13,23,4,8,12,6,5,11,4,8,12,6,5,11,0,0,0,0,0,0,0,0,0
Haven,brawk,NRG,sova,0.82,165,13,17,7,-4,65%,109,20%,1,2,-1,0.61,152,5,11,4,-6,50%,100,17%,0,1,-1,1.05,180,8,6,3,2,82%,119,24%,1,1,0,Loss,10,13,23,4,8,12,6,5,11,4,8,12,6,5,11,0,0,0,0,0,0,0,0,0
Haven,mada,NRG,neon,0.82,203,15,20,6,-5,61%,138,33%,4,5,-1,0.37,111,4,12,1,-8,42%,82,10%,2,4,-2,1.31,304,11,8,5,3,82%,199,52%,2,1,1,Loss,10,13,23,4,8,12,6,5,11,4,8,12,6,5,11,0,0,0,0,0,0,0,0,0
Haven,Ethan,NRG,omen,0.79,200,16,20,7,-4,78%,132,26%,3,3,0,0.91,232,9,10,2,-1,75%,153,32%,2,2,0,0.66,165,7,10,5,-3,82%,110,16%,1,1,0,Loss,10,13,23,4,8,12,6,5,11,4,8,12,6,5,11,0,0,0,0,0,0,0,0,0
Haven,OXY,C9,neon,1.31,273,24,16,4,8,70%,152,15%,5,3,2,1.19,283,11,10,4,1,64%,156,9%,3,3,0,1.42,265,13,6,0,7,75%,148,25%,2,0,2,Win,13,10,23,5,6,11,8,4,12,5,6,11,8,4,12,0,0,0,0,0,0,0,0,0
Haven,Xeppaa,C9,vyse,1.26,264,21,18,13,3,87%,166,21%,1,1,0,1.08,229,9,9,3,0,82%,147,16%,0,0,0,1.44,297,12,9,10,3,92%,183,24%,1,1,0,Win,13,10,23,5,6,11,8,4,12,5,6,11,8,4,12,0,0,0,0,0,0,0,0,0
Haven,v1c,C9,omen,1.25,262,22,15,12,7,91%,175,27%,4,1,3,1,272,10,10,3,0,91%,177,19%,1,1,0,1.48,254,12,5,9,7,92%,173,42%,3,0,3,Win,13,10,23,5,6,11,8,4,12,5,6,11,8,4,12,0,0,0,0,0,0,0,0,0
Haven,neT,C9,viper,1.07,199,18,15,3,3,78%,124,42%,3,3,0,0.88,159,8,8,0,0,73%,89,58%,1,2,-1,1.24,236,10,7,3,3,83%,156,33%,2,1,1,Win,13,10,23,5,6,11,8,4,12,5,6,11,8,4,12,0,0,0,0,0,0,0,0,0
Haven,mitch,C9,skye,0.47,82,4,16,14,-12,70%,63,13%,0,2,-2,0.09,59,0,10,7,-10,64%,52,18%,0,0,0,0.81,104,4,6,7,-2,75%,73,10%,0,2,-2,Win,13,10,23,5,6,11,8,4,12,5,6,11,8,4,12,0,0,0,0,0,0,0,0,0
Corrode,mada,NRG,waylay,2,345,21,5,4,16,87%,224,34%,2,1,1,2.43,401,5,0,1,5,100%,212,14%,1,0,1,1.89,332,16,5,3,11,83%,227,47%,1,1,0,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,brawk,NRG,sova,1.85,344,18,7,4,11,87%,231,20%,4,0,4,2.3,343,4,0,0,4,100%,231,67%,1,0,1,1.74,345,14,7,4,7,83%,231,16%,3,0,3,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,Ethan,NRG,kayo,1.34,257,13,9,8,4,93%,143,15%,5,0,5,1.52,168,2,0,2,2,100%,99,0%,0,0,0,1.29,280,11,9,6,2,92%,154,17%,5,0,5,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,s0m,NRG,omen,1.12,129,7,6,12,1,87%,81,20%,1,0,1,1.75,173,2,0,4,2,100%,94,0%,0,0,0,0.96,119,5,6,8,-1,83%,78,31%,1,0,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,skuba,NRG,viper,0.85,137,8,8,4,0,73%,90,36%,2,0,2,1.26,213,2,1,2,1,67%,148,50%,1,0,1,0.75,119,6,7,2,-1,75%,75,30%,1,0,1,Win,13,2,15,3,0,3,10,2,12,3,0,3,10,2,12,0,0,0,0,0,0,0,0,0
Corrode,Xeppaa,C9,vyse,0.81,172,9,13,3,-4,53%,121,29%,0,1,-1,0.98,198,9,10,3,-1,67%,134,36%,0,0,0,0.14,68,0,3,0,-3,0%,68,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Corrode,mitch,C9,skye,0.68,143,7,14,3,-7,53%,89,24%,0,2,-2,0.85,174,7,11,2,-4,58%,106,26%,0,1,-1,0.04,21,0,3,1,-3,33%,21,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Corrode,neT,C9,viper,0.58,148,6,12,3,-6,67%,121,38%,0,4,-4,0.75,181,6,9,3,-3,83%,146,39%,0,3,-3,0.02,18,0,3,0,-3,0%,18,0%,0,1,-1,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Corrode,v1c,C9,omen,0.55,150,7,14,7,-7,53%,94,21%,1,1,0,0.71,186,7,11,7,-4,67%,115,21%,1,1,0,0.02,9,0,3,0,-3,0%,9,0%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Corrode,OXY,C9,neon,0.39,115,6,14,2,-8,47%,73,32%,0,6,-6,0.28,116,5,11,2,-6,50%,69,33%,0,6,-6,0.83,117,1,3,0,-2,33%,90,29%,0,0,0,Loss,2,13,15,2,10,12,0,3,3,2,10,12,0,3,3,0,0,0,0,0,0,0,0,0
Lotus,brawk,NRG,vyse,1.4,241,21,12,10,9,83%,154,14%,1,1,0,1.4,241,21,12,10,9,83%,154,14%,1,1,0,1.19,179,7,7,8,0,75%,123,25%,1,0,1,Win,13,10,23,7,4,11,6,6,12,7,4,11,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,Ethan,NRG,fade,1.32,270,23,16,8,7,87%,151,21%,4,2,2,1.32,270,23,16,8,7,87%,151,21%,4,2,2,1.46,305,14,9,4,5,92%,166,20%,4,0,4,Win,13,10,23,7,4,11,6,6,12,7,4,11,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,s0m,NRG,omen,1.3,219,17,13,16,4,74%,147,19%,2,0,2,1.3,219,17,13,16,4,74%,147,19%,2,0,2,0.63,114,4,8,3,-4,58%,87,16%,0,0,0,Win,13,10,23,7,4,11,6,6,12,7,4,11,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,mada,NRG,raze,1.14,232,19,16,5,3,78%,143,12%,4,4,0,1.14,232,19,16,5,3,78%,143,12%,4,4,0,1.03,234,10,10,3,0,83%,154,18%,2,2,0,Win,13,10,23,7,4,11,6,6,12,7,4,11,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,skuba,NRG,viper,0.85,152,11,16,13,-5,78%,110,18%,2,3,-1,0.85,152,11,16,13,-5,78%,110,18%,2,3,-1,1.33,221,9,8,9,1,92%,170,25%,2,1,1,Win,13,10,23,7,4,11,6,6,12,7,4,11,6,6,12,0,0,0,0,0,0,0,0,0
Lotus,v1c,C9,omen,1.34,254,20,16,6,4,78%,153,45%,2,3,-1,1.34,254,20,16,6,4,78%,153,45%,2,3,-1,1.01,197,7,9,3,-2,73%,131,42%,2,1,1,Loss,10,13,23,6,6,12,4,7,11,6,6,12,4,7,11,0,0,0,0,0,0,0,0,0
Lotus,OXY,C9,raze,1.07,254,22,19,4,3,70%,162,32%,4,3,1,1.07,254,22,19,4,3,70%,162,32%,4,3,1,1.35,320,13,9,2,4,82%,197,31%,3,2,1,Loss,10,13,23,6,6,12,4,7,11,6,6,12,4,7,11,0,0,0,0,0,0,0,0,0
